Time,Open,High,Low,Close
2024-01-09 19:30:00,2079.03,2079.53,2074.07,2074.99
2024-01-09 20:00:00,2074.99,2076.60,2074.53,2076.05
2024-01-09 20:30:00,2076.05,2078.42,2075.40,2077.37
2024-01-09 21:00:00,2077.37,2077.91,2074.56,2077.85
2024-01-09 21:30:00,2077.85,2079.60,2077.00,2078.53
2024-01-09 22:00:00,2078.53,2079.21,2077.93,2078.50
2024-01-09 22:30:00,2078.50,2079.22,2077.57,2078.49
2024-01-09 23:00:00,2078.49,2078.72,2074.82,2076.81
2024-01-09 23:30:00,2076.81,2078.42,2075.84,2078.00
2024-01-10 00:00:00,2078.00,2078.14,2077.11,2077.80
2024-01-10 00:30:00,2077.80,2080.10,2076.44,2077.15
2024-01-10 01:00:00,2077.15,2079.06,2076.77,2078.86
2024-01-10 01:30:00,2078.86,2081.45,2078.38,2079.41
2024-01-10 02:00:00,2079.41,2083.95,2079.33,2082.32
2024-01-10 02:30:00,2082.32,2084.07,2080.49,2082.94
2024-01-10 03:00:00,2082.94,2082.94,2078.33,2079.08
2024-01-10 03:30:00,2079.08,2081.31,2077.45,2080.31
2024-01-10 04:00:00,2080.31,2081.14,2079.01,2081.01
2024-01-10 04:30:00,2081.01,2084.28,2080.42,2083.54
2024-01-10 05:00:00,2083.54,2083.81,2078.32,2080.21
2024-01-10 05:30:00,2080.21,2081.32,2077.20,2079.31
2024-01-10 06:00:00,2079.31,2081.53,2074.24,2075.78
2024-01-10 06:30:00,2075.78,2076.56,2073.27,2073.65
2024-01-10 07:00:00,2073.65,2077.15,2073.50,2075.19
2024-01-10 07:30:00,2075.19,2076.16,2074.00,2074.39
2024-01-10 08:00:00,2074.39,2075.62,2074.02,2074.86
2024-01-10 08:30:00,2074.86,2075.64,2072.13,2072.55
2024-01-10 09:00:00,2072.55,2072.65,2069.88,2071.69
2024-01-10 09:30:00,2071.69,2072.53,2065.71,2067.48
2024-01-10 10:00:00,2067.48,2068.09,2065.85,2066.75
2024-01-10 10:30:00,2066.75,2068.59,2062.99,2063.24
2024-01-10 11:00:00,2063.24,2066.78,2061.95,2065.91
2024-01-10 11:30:00,2065.91,2066.16,2060.61,2062.00
2024-01-10 12:00:00,2062.00,2065.37,2060.39,2064.89
2024-01-10 12:30:00,2064.89,2065.60,2061.63,2063.15
2024-01-10 13:00:00,2063.15,2063.44,2060.09,2060.64
2024-01-10 13:30:00,2060.64,2061.40,2057.13,2058.24
2024-01-10 14:00:00,2058.24,2059.10,2057.68,2058.50
2024-01-10 14:30:00,2058.50,2060.78,2056.75,2057.88
2024-01-10 15:00:00,2057.88,2060.91,2057.50,2060.66
2024-01-10 15:30:00,2060.66,2061.38,2060.38,2060.57
2024-01-10 16:00:00,2060.57,2061.10,2057.96,2059.51
2024-01-10 16:30:00,2059.51,2063.71,2058.87,2061.81
2024-01-10 17:00:00,2061.81,2062.81,2059.93,2060.16
2024-01-10 17:30:00,2060.16,2061.46,2058.94,2060.36
2024-01-10 18:00:00,2060.36,2061.45,2059.95,2061.20
2024-01-10 18:30:00,2061.20,2064.32,2060.18,2063.71
2024-01-10 19:00:00,2063.71,2067.15,2063.31,2066.47
2024-01-10 19:30:00,2066.47,2067.21,2061.70,2062.77
2024-01-10 20:00:00,2062.77,2064.40,2061.97,2062.68
2024-01-10 20:30:00,2062.68,2064.68,2061.56,2061.94
2024-01-10 21:00:00,2061.94,2063.24,2060.14,2061.14
2024-01-10 21:30:00,2061.14,2061.75,2060.17,2060.64
2024-01-10 22:00:00,2060.64,2061.87,2059.85,2060.25
2024-01-10 22:30:00,2060.25,2061.17,2059.07,2059.35
2024-01-10 23:00:00,2059.35,2061.93,2057.45,2061.12
2024-01-10 23:30:00,2061.12,2063.76,2060.03,2062.38
2024-01-11 00:00:00,2062.38,2063.93,2059.59,2061.21
2024-01-11 00:30:00,2061.21,2062.76,2058.16,2058.85
2024-01-11 01:00:00,2058.85,2059.79,2058.33,2058.50
2024-01-11 01:30:00,2058.50,2059.65,2058.17,2058.37
2024-01-11 02:00:00,2058.37,2061.20,2056.77,2060.79
2024-01-11 02:30:00,2060.79,2062.44,2059.91,2060.05
2024-01-11 03:00:00,2060.05,2061.63,2057.73,2058.96
2024-01-11 03:30:00,2058.96,2061.08,2057.77,2060.92
2024-01-11 04:00:00,2060.92,2064.20,2060.21,2063.03
2024-01-11 04:30:00,2063.03,2064.84,2062.01,2063.48
2024-01-11 05:00:00,2063.48,2066.68,2063.30,2065.50
2024-01-11 05:30:00,2065.50,2069.95,2063.58,2069.56
2024-01-11 06:00:00,2069.56,2073.57,2068.81,2072.31
2024-01-11 06:30:00,2072.31,2072.43,2071.12,2072.38
2024-01-11 07:00:00,2072.38,2075.64,2071.83,2075.41
2024-01-11 07:30:00,2075.41,2076.20,2072.18,2074.31
2024-01-11 08:00:00,2074.31,2076.13,2074.00,2074.31
2024-01-11 08:30:00,2074.31,2075.22,2073.17,2074.36
2024-01-11 09:00:00,2074.36,2075.47,2071.09,2072.13
2024-01-11 09:30:00,2072.13,2073.69,2071.53,2073.26
2024-01-11 10:00:00,2073.26,2073.40,2070.92,2071.00
2024-01-11 10:30:00,2071.00,2071.27,2066.99,2069.12
2024-01-11 11:00:00,2069.12,2070.05,2068.83,2069.94
2024-01-11 11:30:00,2069.94,2071.62,2066.67,2071.51
2024-01-11 12:00:00,2071.51,2072.81,2070.67,2071.51
2024-01-11 12:30:00,2071.51,2073.17,2069.19,2069.87
2024-01-11 13:00:00,2069.87,2070.63,2068.36,2068.62
2024-01-11 13:30:00,2068.62,2069.74,2064.60,2066.81
2024-01-11 14:00:00,2066.81,2069.66,2066.34,2068.69
2024-01-11 14:30:00,2068.69,2071.49,2067.25,2071.28
2024-01-11 15:00:00,2071.28,2071.50,2069.75,2069.84
2024-01-11 15:30:00,2069.84,2070.66,2066.74,2067.61
2024-01-11 16:00:00,2067.61,2072.79,2066.72,2071.82
2024-01-11 16:30:00,2071.82,2073.38,2070.98,2071.14
2024-01-11 17:00:00,2071.14,2071.54,2069.13,2070.57
2024-01-11 17:30:00,2070.57,2071.33,2067.75,2069.50
2024-01-11 18:00:00,2069.50,2070.03,2064.65,2065.33
2024-01-11 18:30:00,2065.33,2069.81,2063.71,2069.31
2024-01-11 19:00:00,2069.31,2070.08,2065.94,2066.50
2024-01-11 19:30:00,2066.50,2066.58,2064.70,2066.57
2024-01-11 20:00:00,2066.57,2067.60,2063.87,2065.42
2024-01-11 20:30:00,2065.42,2066.69,2064.24,2065.06
2024-01-11 21:00:00,2065.06,2066.08,2062.16,2063.35
2024-01-11 21:30:00,2063.35,2064.13,2061.17,2061.72
2024-01-11 22:00:00,2061.72,2062.56,2056.70,2057.78
2024-01-11 22:30:00,2057.78,2062.23,2057.68,2061.26
2024-01-11 23:00:00,2061.26,2061.60,2058.60,2059.97
2024-01-11 23:30:00,2059.97,2061.00,2056.44,2057.89
2024-01-12 00:00:00,2057.89,2059.12,2055.18,2056.35
2024-01-12 00:30:00,2056.35,2057.28,2055.81,2056.59
2024-01-12 01:00:00,2056.59,2060.08,2056.18,2059.82
2024-01-12 01:30:00,2059.82,2060.19,2058.52,2058.68
2024-01-12 02:00:00,2058.68,2062.10,2057.13,2061.18
2024-01-12 02:30:00,2061.18,2065.42,2060.58,2064.06
2024-01-12 03:00:00,2064.06,2064.63,2060.92,2061.46
2024-01-12 03:30:00,2061.46,2061.82,2060.72,2061.58
2024-01-12 04:00:00,2061.58,2063.37,2058.43,2061.90
2024-01-12 04:30:00,2061.90,2062.02,2058.78,2058.89
2024-01-12 05:00:00,2058.89,2059.01,2058.14,2058.20
2024-01-12 05:30:00,2058.20,2059.42,2057.72,2058.65
2024-01-12 06:00:00,2058.65,2063.21,2057.85,2061.67
2024-01-12 06:30:00,2061.67,2061.94,2059.38,2060.52
2024-01-12 07:00:00,2060.52,2065.22,2059.57,2064.16
2024-01-12 07:30:00,2064.16,2064.69,2061.16,2063.43
2024-01-12 08:00:00,2063.43,2063.59,2057.84,2059.55
2024-01-12 08:30:00,2059.55,2062.38,2058.02,2061.97
2024-01-12 09:00:00,2061.97,2063.05,2060.86,2060.90
2024-01-12 09:30:00,2060.90,2061.47,2059.45,2059.58
2024-01-12 10:00:00,2059.58,2063.31,2057.56,2061.65
2024-01-12 10:30:00,2061.65,2065.18,2061.40,2064.15
2024-01-12 11:00:00,2064.15,2065.10,2059.73,2061.24
2024-01-12 11:30:00,2061.24,2062.28,2060.42,2061.44
2024-01-12 12:00:00,2061.44,2061.86,2057.03,2058.94
2024-01-12 12:30:00,2058.94,2060.06,2056.02,2056.92
2024-01-12 13:00:00,2056.92,2058.67,2056.65,2057.71
2024-01-12 13:30:00,2057.71,2058.06,2055.61,2056.58
2024-01-12 14:00:00,2056.58,2057.17,2055.34,2055.54
2024-01-12 14:30:00,2055.54,2058.56,2054.31,2057.49
2024-01-12 15:00:00,2057.49,2059.99,2056.87,2058.79
2024-01-12 15:30:00,2058.79,2062.17,2057.67,2060.82
2024-01-12 16:00:00,2060.82,2061.35,2059.15,2059.88
2024-01-12 16:30:00,2059.88,2060.97,2057.03,2058.33
2024-01-12 17:00:00,2058.33,2060.17,2055.16,2055.60
2024-01-12 17:30:00,2055.60,2057.74,2055.19,2055.46
2024-01-12 18:00:00,2055.46,2056.19,2052.99,2053.99
2024-01-12 18:30:00,2053.99,2057.52,2052.99,2056.85
2024-01-12 19:00:00,2056.85,2057.45,2056.54,2056.61
2024-01-12 19:30:00,2056.61,2056.69,2052.25,2053.34
2024-01-12 20:00:00,2053.34,2055.63,2052.49,2055.29
2024-01-12 20:30:00,2055.29,2055.79,2052.87,2054.31
2024-01-12 21:00:00,2054.31,2055.21,2049.11,2049.79
2024-01-12 21:30:00,2049.79,2051.46,2046.53,2048.09
2024-01-12 22:00:00,2048.09,2050.62,2047.37,2048.59
2024-01-12 22:30:00,2048.59,2049.20,2044.62,2045.99
2024-01-12 23:00:00,2045.99,2048.89,2044.80,2048.34
2024-01-12 23:30:00,2048.34,2050.94,2048.16,2050.48
2024-01-13 00:00:00,2050.48,2052.23,2048.01,2049.86
2024-01-13 00:30:00,2049.86,2051.12,2045.49,2046.61
2024-01-13 01:00:00,2046.61,2048.27,2045.27,2047.56
2024-01-13 01:30:00,2047.56,2047.70,2041.16,2043.00
2024-01-13 02:00:00,2043.00,2044.26,2042.45,2043.04
2024-01-13 02:30:00,2043.04,2045.42,2041.80,2044.38
2024-01-13 03:00:00,2044.38,2046.33,2042.07,2043.14
2024-01-13 03:30:00,2043.14,2044.99,2041.57,2044.73
2024-01-13 04:00:00,2044.73,2046.09,2043.41,2044.83
2024-01-13 04:30:00,2044.83,2047.16,2044.07,2046.71
2024-01-13 05:00:00,2046.71,2046.80,2046.05,2046.42
2024-01-13 05:30:00,2046.42,2047.82,2045.56,2046.51
2024-01-13 06:00:00,2046.51,2047.94,2046.10,2047.10
2024-01-13 06:30:00,2047.10,2049.93,2046.61,2049.90
2024-01-13 07:00:00,2049.90,2052.21,2047.73,2050.46
2024-01-13 07:30:00,2050.46,2052.26,2050.12,2050.48
2024-01-13 08:00:00,2050.48,2050.64,2045.98,2047.27
2024-01-13 08:30:00,2047.27,2051.13,2046.82,2050.56
2024-01-13 09:00:00,2050.56,2051.76,2049.95,2051.61
2024-01-13 09:30:00,2051.61,2054.19,2050.72,2053.92
2024-01-13 10:00:00,2053.92,2054.76,2053.62,2053.82
2024-01-13 10:30:00,2053.82,2053.86,2050.77,2051.08
2024-01-13 11:00:00,2051.08,2051.38,2047.87,2048.34
2024-01-13 11:30:00,2048.34,2048.83,2047.10,2047.46
2024-01-13 12:00:00,2047.46,2047.69,2043.74,2044.38
2024-01-13 12:30:00,2044.38,2045.15,2041.74,2043.49
2024-01-13 13:00:00,2043.49,2043.85,2040.54,2041.31
2024-01-13 13:30:00,2041.31,2044.77,2040.84,2044.05
2024-01-13 14:00:00,2044.05,2045.00,2042.18,2043.55
2024-01-13 14:30:00,2043.55,2046.34,2042.86,2045.57
2024-01-13 15:00:00,2045.57,2047.34,2045.28,2047.33
2024-01-13 15:30:00,2047.33,2048.74,2045.73,2048.62
2024-01-13 16:00:00,2048.62,2052.12,2047.48,2051.52
2024-01-13 16:30:00,2051.52,2053.04,2049.79,2050.87
2024-01-13 17:00:00,2050.87,2052.76,2049.56,2051.56
2024-01-13 17:30:00,2051.56,2054.06,2050.36,2053.46
2024-01-13 18:00:00,2053.46,2053.86,2047.50,2048.69
2024-01-13 18:30:00,2048.69,2050.36,2048.14,2050.00
2024-01-13 19:00:00,2050.00,2050.86,2047.98,2049.54
2024-01-13 19:30:00,2049.54,2050.08,2046.88,2048.46
2024-01-13 20:00:00,2048.46,2049.17,2045.72,2046.50
2024-01-13 20:30:00,2046.50,2048.68,2045.71,2047.67
2024-01-13 21:00:00,2047.67,2047.76,2046.83,2047.37
2024-01-13 21:30:00,2047.37,2048.27,2046.21,2047.88
2024-01-13 22:00:00,2047.88,2048.41,2046.43,2047.09
2024-01-13 22:30:00,2047.09,2048.06,2046.78,2047.79
2024-01-13 23:00:00,2047.79,2050.99,2047.30,2050.27
2024-01-13 23:30:00,2050.27,2050.99,2046.49,2047.85
2024-01-14 00:00:00,2047.85,2048.57,2046.79,2047.54
2024-01-14 00:30:00,2047.54,2050.90,2046.81,2050.13
2024-01-14 01:00:00,2050.13,2051.31,2049.61,2050.50
2024-01-14 01:30:00,2050.50,2052.22,2049.44,2051.33
2024-01-14 02:00:00,2051.33,2054.43,2050.85,2053.81
2024-01-14 02:30:00,2053.81,2054.36,2052.17,2053.34
2024-01-14 03:00:00,2053.34,2054.61,2051.99,2052.36
2024-01-14 03:30:00,2052.36,2052.94,2050.80,2051.70
2024-01-14 04:00:00,2051.70,2052.24,2049.08,2051.46
2024-01-14 04:30:00,2051.46,2051.91,2048.81,2050.20
2024-01-14 05:00:00,2050.20,2050.71,2049.80,2049.91
2024-01-14 05:30:00,2049.91,2053.66,2049.23,2051.81
2024-01-14 06:00:00,2051.81,2052.51,2051.29,2051.40
2024-01-14 06:30:00,2051.40,2052.62,2050.77,2050.94
2024-01-14 07:00:00,2050.94,2058.14,2049.26,2055.74
2024-01-14 07:30:00,2055.74,2056.30,2055.30,2055.80
2024-01-14 08:00:00,2055.80,2056.78,2054.68,2056.55
2024-01-14 08:30:00,2056.55,2056.75,2055.20,2055.29
2024-01-14 09:00:00,2055.29,2056.31,2053.85,2054.91
2024-01-14 09:30:00,2054.91,2055.09,2052.27,2052.55
2024-01-14 10:00:00,2052.55,2054.16,2051.98,2052.22
2024-01-14 10:30:00,2052.22,2053.33,2048.45,2049.87
2024-01-14 11:00:00,2049.87,2050.93,2047.49,2048.48
2024-01-14 11:30:00,2048.48,2049.90,2044.85,2046.08
2024-01-14 12:00:00,2046.08,2046.69,2044.77,2046.17
2024-01-14 12:30:00,2046.17,2048.80,2044.93,2048.65
2024-01-14 13:00:00,2048.65,2051.27,2048.50,2050.24
2024-01-14 13:30:00,2050.24,2051.68,2049.07,2050.15
2024-01-14 14:00:00,2050.15,2054.05,2048.81,2053.39
2024-01-14 14:30:00,2053.39,2058.68,2052.44,2057.47
2024-01-14 15:00:00,2057.47,2057.61,2054.05,2054.74
2024-01-14 15:30:00,2054.74,2056.87,2053.38,2055.70
2024-01-14 16:00:00,2055.70,2060.26,2054.70,2058.31
2024-01-14 16:30:00,2058.31,2058.91,2055.25,2056.30
2024-01-14 17:00:00,2056.30,2058.75,2055.31,2057.11
2024-01-14 17:30:00,2057.11,2058.45,2054.31,2055.31
2024-01-14 18:00:00,2055.31,2055.52,2054.60,2054.94
2024-01-14 18:30:00,2054.94,2057.39,2054.85,2056.45
2024-01-14 19:00:00,2056.45,2059.42,2056.12,2058.41
2024-01-14 19:30:00,2058.41,2061.97,2057.76,2061.18
2024-01-14 20:00:00,2061.18,2061.47,2055.79,2056.36
2024-01-14 20:30:00,2056.36,2058.95,2055.04,2057.07
2024-01-14 21:00:00,2057.07,2057.83,2056.12,2056.43
2024-01-14 21:30:00,2056.43,2058.23,2055.37,2055.51
2024-01-14 22:00:00,2055.51,2056.70,2051.92,2052.14
2024-01-14 22:30:00,2052.14,2052.96,2050.64,2051.70
2024-01-14 23:00:00,2051.70,2052.09,2049.01,2050.01
2024-01-14 23:30:00,2050.01,2051.15,2048.49,2049.84
2024-01-15 00:00:00,2049.84,2053.41,2049.38,2051.99
2024-01-15 00:30:00,2051.99,2052.35,2050.12,2050.74
2024-01-15 01:00:00,2050.74,2053.37,2049.26,2053.35
2024-01-15 01:30:00,2053.35,2055.35,2053.01,2053.72
2024-01-15 02:00:00,2053.72,2054.88,2053.45,2054.60
2024-01-15 02:30:00,2054.60,2055.52,2053.54,2055.30
2024-01-15 03:00:00,2055.30,2056.58,2054.12,2054.81
2024-01-15 03:30:00,2054.81,2058.84,2053.60,2057.12
2024-01-15 04:00:00,2057.12,2058.50,2056.62,2057.76
2024-01-15 04:30:00,2057.76,2061.05,2056.90,2059.11
2024-01-15 05:00:00,2059.11,2059.15,2057.76,2058.45
2024-01-15 05:30:00,2058.45,2059.40,2057.21,2058.45
2024-01-15 06:00:00,2058.45,2059.09,2057.08,2057.32
2024-01-15 06:30:00,2057.32,2059.47,2055.73,2058.69
2024-01-15 07:00:00,2058.69,2059.89,2056.69,2058.05
2024-01-15 07:30:00,2058.05,2060.85,2057.33,2059.18
2024-01-15 08:00:00,2059.18,2059.72,2057.15,2057.47
2024-01-15 08:30:00,2057.47,2059.39,2057.19,2057.73
2024-01-15 09:00:00,2057.73,2059.13,2057.08,2058.34
2024-01-15 09:30:00,2058.34,2062.87,2057.38,2062.29
2024-01-15 10:00:00,2062.29,2064.97,2060.85,2063.01
2024-01-15 10:30:00,2063.01,2064.64,2062.14,2064.03
2024-01-15 11:00:00,2064.03,2064.28,2061.83,2062.80
2024-01-15 11:30:00,2062.80,2063.31,2061.16,2061.72
2024-01-15 12:00:00,2061.72,2063.28,2059.16,2059.51
2024-01-15 12:30:00,2059.51,2064.25,2058.42,2063.96
2024-01-15 13:00:00,2063.96,2068.13,2063.85,2066.71
2024-01-15 13:30:00,2066.71,2069.52,2065.75,2068.67
2024-01-15 14:00:00,2068.67,2068.74,2067.48,2067.51
2024-01-15 14:30:00,2067.51,2068.36,2062.16,2063.09
2024-01-15 15:00:00,2063.09,2063.54,2061.99,2062.39
2024-01-15 15:30:00,2062.39,2065.59,2061.61,2064.69
2024-01-15 16:00:00,2064.69,2066.02,2060.91,2061.62
2024-01-15 16:30:00,2061.62,2066.51,2061.47,2065.89
2024-01-15 17:00:00,2065.89,2067.47,2063.71,2063.75
2024-01-15 17:30:00,2063.75,2066.37,2062.90,2065.73
2024-01-15 18:00:00,2065.73,2067.00,2063.32,2066.16
2024-01-15 18:30:00,2066.16,2066.70,2064.57,2065.18
2024-01-15 19:00:00,2065.18,2070.71,2064.97,2069.88
2024-01-15 19:30:00,2069.88,2070.23,2066.80,2068.39
2024-01-15 20:00:00,2068.39,2069.10,2067.38,2068.49
2024-01-15 20:30:00,2068.49,2068.94,2065.80,2066.03
2024-01-15 21:00:00,2066.03,2066.03,2065.68,2065.75
2024-01-15 21:30:00,2065.75,2067.60,2061.96,2062.78
2024-01-15 22:00:00,2062.78,2062.88,2059.35,2060.29
2024-01-15 22:30:00,2060.29,2060.43,2054.65,2055.29
2024-01-15 23:00:00,2055.29,2058.00,2055.18,2057.72
2024-01-15 23:30:00,2057.72,2057.98,2056.66,2056.92
2024-01-16 00:00:00,2056.92,2057.75,2053.39,2055.38
2024-01-16 00:30:00,2055.38,2056.72,2054.31,2055.03
2024-01-16 01:00:00,2055.03,2059.33,2054.45,2058.55
2024-01-16 01:30:00,2058.55,2060.84,2055.14,2056.86
2024-01-16 02:00:00,2056.86,2057.45,2052.58,2052.84
2024-01-16 02:30:00,2052.84,2057.99,2051.88,2056.92
2024-01-16 03:00:00,2056.92,2057.13,2054.57,2055.32
2024-01-16 03:30:00,2055.32,2060.87,2053.89,2060.37
2024-01-16 04:00:00,2060.37,2063.82,2059.55,2062.36
2024-01-16 04:30:00,2062.36,2062.52,2059.21,2061.28
2024-01-16 05:00:00,2061.28,2064.88,2060.92,2062.49
2024-01-16 05:30:00,2062.49,2066.61,2060.88,2066.38
2024-01-16 06:00:00,2066.38,2067.58,2064.78,2066.63
2024-01-16 06:30:00,2066.63,2066.71,2066.15,2066.31
2024-01-16 07:00:00,2066.31,2067.05,2065.21,2066.82
2024-01-16 07:30:00,2066.82,2068.48,2065.77,2066.41
2024-01-16 08:00:00,2066.41,2068.90,2065.83,2068.33
2024-01-16 08:30:00,2068.33,2070.53,2067.38,2069.83
2024-01-16 09:00:00,2069.83,2072.46,2069.73,2071.15
2024-01-16 09:30:00,2071.15,2071.97,2070.32,2071.96
2024-01-16 10:00:00,2071.96,2073.13,2070.79,2072.07
2024-01-16 10:30:00,2072.07,2072.73,2071.72,2072.59
2024-01-16 11:00:00,2072.59,2073.32,2070.34,2072.89
2024-01-16 11:30:00,2072.89,2077.72,2071.41,2077.55
2024-01-16 12:00:00,2077.55,2080.55,2076.33,2080.46
2024-01-16 12:30:00,2080.46,2080.71,2078.41,2078.92
2024-01-16 13:00:00,2078.92,2081.12,2077.56,2078.99
2024-01-16 13:30:00,2078.99,2082.30,2078.81,2081.69
2024-01-16 14:00:00,2081.69,2082.71,2081.54,2081.90
2024-01-16 14:30:00,2081.90,2082.80,2079.69,2082.57
2024-01-16 15:00:00,2082.57,2087.88,2081.65,2087.38
2024-01-16 15:30:00,2087.38,2088.69,2086.76,2087.99
2024-01-16 16:00:00,2087.99,2088.85,2084.11,2084.36
2024-01-16 16:30:00,2084.36,2088.36,2083.98,2087.57
2024-01-16 17:00:00,2087.57,2089.69,2085.05,2085.84
2024-01-16 17:30:00,2085.84,2086.72,2085.36,2085.41
2024-01-16 18:00:00,2085.41,2089.50,2085.23,2087.22
2024-01-16 18:30:00,2087.22,2089.08,2087.11,2088.66
2024-01-16 19:00:00,2088.66,2089.73,2084.42,2085.41
2024-01-16 19:30:00,2085.41,2085.78,2080.94,2081.03
2024-01-16 20:00:00,2081.03,2081.90,2077.62,2078.64
2024-01-16 20:30:00,2078.64,2079.36,2075.94,2077.77
2024-01-16 21:00:00,2077.77,2084.84,2075.78,2083.48
2024-01-16 21:30:00,2083.48,2084.97,2083.33,2083.59
2024-01-16 22:00:00,2083.59,2085.04,2080.11,2080.65
2024-01-16 22:30:00,2080.65,2083.86,2078.56,2082.00
2024-01-16 23:00:00,2082.00,2083.60,2077.84,2079.43
2024-01-16 23:30:00,2079.43,2081.10,2078.97,2079.02
2024-01-17 00:00:00,2079.02,2080.60,2077.73,2078.06
2024-01-17 00:30:00,2078.06,2081.32,2076.84,2079.72
2024-01-17 01:00:00,2079.72,2082.08,2078.89,2081.00
2024-01-17 01:30:00,2081.00,2081.50,2077.94,2079.65
2024-01-17 02:00:00,2079.65,2085.40,2079.46,2083.44
2024-01-17 02:30:00,2083.44,2083.87,2082.64,2082.90
2024-01-17 03:00:00,2082.90,2083.21,2078.27,2079.56
2024-01-17 03:30:00,2079.56,2082.47,2078.71,2081.14
2024-01-17 04:00:00,2081.14,2088.10,2080.48,2087.11
2024-01-17 04:30:00,2087.11,2091.34,2087.06,2090.08
2024-01-17 05:00:00,2090.08,2090.46,2087.80,2088.08
2024-01-17 05:30:00,2088.08,2089.74,2085.23,2085.40
2024-01-17 06:00:00,2085.40,2086.35,2083.93,2084.49
2024-01-17 06:30:00,2084.49,2088.84,2083.49,2087.21
2024-01-17 07:00:00,2087.21,2089.27,2085.91,2088.82
2024-01-17 07:30:00,2088.82,2089.04,2088.56,2088.65
2024-01-17 08:00:00,2088.65,2090.44,2087.17,2089.75
2024-01-17 08:30:00,2089.75,2093.83,2088.36,2093.49
2024-01-17 09:00:00,2093.49,2096.30,2092.47,2095.58
2024-01-17 09:30:00,2095.58,2100.14,2094.10,2099.88
2024-01-17 10:00:00,2099.88,2100.85,2096.83,2098.16
2024-01-17 10:30:00,2098.16,2099.37,2095.50,2096.96
2024-01-17 11:00:00,2096.96,2098.48,2094.05,2094.94
2024-01-17 11:30:00,2094.94,2096.43,2091.72,2091.90
2024-01-17 12:00:00,2091.90,2093.12,2089.92,2091.21
2024-01-17 12:30:00,2091.21,2091.67,2086.75,2088.49
2024-01-17 13:00:00,2088.49,2089.88,2087.82,2088.64
2024-01-17 13:30:00,2088.64,2092.80,2088.43,2092.03
2024-01-17 14:00:00,2092.03,2092.35,2090.24,2091.80
2024-01-17 14:30:00,2091.80,2092.64,2089.22,2090.12
2024-01-17 15:00:00,2090.12,2090.78,2089.36,2089.89
2024-01-17 15:30:00,2089.89,2091.20,2088.54,2090.90
2024-01-17 16:00:00,2090.90,2092.52,2089.25,2090.27
2024-01-17 16:30:00,2090.27,2094.15,2090.13,2093.86
2024-01-17 17:00:00,2093.86,2094.49,2089.63,2091.31
2024-01-17 17:30:00,2091.31,2094.69,2090.33,2093.21
2024-01-17 18:00:00,2093.21,2094.62,2090.18,2091.69
2024-01-17 18:30:00,2091.69,2094.73,2090.12,2094.00
2024-01-17 19:00:00,2094.00,2098.40,2093.21,2096.91
2024-01-17 19:30:00,2096.91,2098.19,2095.16,2096.09
2024-01-17 20:00:00,2096.09,2096.43,2094.23,2094.73
2024-01-17 20:30:00,2094.73,2097.02,2093.86,2096.72
2024-01-17 21:00:00,2096.72,2099.42,2096.60,2098.61
2024-01-17 21:30:00,2098.61,2098.74,2097.73,2098.15
2024-01-17 22:00:00,2098.15,2098.46,2095.64,2096.30
2024-01-17 22:30:00,2096.30,2097.17,2094.80,2095.47
2024-01-17 23:00:00,2095.47,2097.20,2094.33,2095.96
2024-01-17 23:30:00,2095.96,2097.90,2094.98,2096.55
2024-01-18 00:00:00,2096.55,2099.83,2095.93,2099.18
2024-01-18 00:30:00,2099.18,2102.11,2098.13,2101.27
2024-01-18 01:00:00,2101.27,2104.49,2099.96,2102.32
2024-01-18 01:30:00,2102.32,2104.43,2100.97,2103.12
2024-01-18 02:00:00,2103.12,2104.63,2102.39,2103.68
2024-01-18 02:30:00,2103.68,2107.59,2102.50,2106.10
2024-01-18 03:00:00,2106.10,2106.98,2104.21,2106.48
2024-01-18 03:30:00,2106.48,2107.27,2105.57,2105.69
2024-01-18 04:00:00,2105.69,2107.32,2101.35,2102.28
2024-01-18 04:30:00,2102.28,2107.23,2101.17,2105.64
2024-01-18 05:00:00,2105.64,2105.68,2103.04,2105.32
2024-01-18 05:30:00,2105.32,2106.06,2101.90,2103.63
2024-01-18 06:00:00,2103.63,2105.22,2102.10,2104.15
2024-01-18 06:30:00,2104.15,2108.92,2102.81,2107.81
2024-01-18 07:00:00,2107.81,2108.54,2107.59,2108.01
2024-01-18 07:30:00,2108.01,2108.42,2103.42,2105.51
2024-01-18 08:00:00,2105.51,2106.91,2104.43,2105.44
2024-01-18 08:30:00,2105.44,2110.20,2103.97,2109.20
2024-01-18 09:00:00,2109.20,2110.16,2108.45,2108.62
2024-01-18 09:30:00,2108.62,2111.92,2108.32,2110.61
2024-01-18 10:00:00,2110.61,2112.19,2105.79,2107.05
2024-01-18 10:30:00,2107.05,2107.59,2103.44,2104.52
2024-01-18 11:00:00,2104.52,2105.29,2103.10,2104.23
2024-01-18 11:30:00,2104.23,2105.21,2102.40,2102.67
2024-01-18 12:00:00,2102.67,2103.32,2101.31,2101.86
2024-01-18 12:30:00,2101.86,2104.22,2101.12,2103.51
2024-01-18 13:00:00,2103.51,2103.73,2101.11,2101.13
2024-01-18 13:30:00,2101.13,2101.77,2097.29,2097.63
2024-01-18 14:00:00,2097.63,2101.15,2096.72,2100.77
2024-01-18 14:30:00,2100.77,2104.37,2098.87,2102.28
